title,latitude,longitude
อุบัติเหตุ สะพานยกระดับข้ามบึงมักกะสัน,13.756677866517999,100.54539911449
อุบัติเหตุ ถนนพระราม 3 ขาออก,13.71333163927,100.55415317416
อุบัติเหตุ  ถนนพระราม 9,13.754489756715,100.57960230857
อุบัติเหตุ ถนนพระราม 9 ขาเข้า,13.755230961255,100.57472705840999
อุบัติเหตุ ถ.จันทน์,13.708055913562,100.51800101995
อุบัติเหตุ ถ.สุรวงศ์,13.729463282676,100.52958514541001
อุบัติเหตุ ถนนพระราม 3 ขาเข้า,13.71331600477,100.55375084281
อุบัติเหตุ ซอยสุขุมวิท 40 (ซอยบ้านกล้วยใต้),13.716054632154,100.58063998818001
อุบัติเหตุ ปากซอยสุขุมวิท 47 (ซอยบ้านดอน),13.727330613281,100.57429254055
อุบัติเหตุ ถนนสุขุมวิท ขาเข้า,13.739375967222,100.55693462490999
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.731129864976001,100.57076577097
อุบัติเหตุ สะพานข้ามแยก อ.ส.ม.ท.,13.756026874237001,100.56522130965999
อุบัติเหตุ ปากซอยสุขุมวิท 22,13.733538359995,100.56521058083
อุบัติเหตุ ถนนเจริญราษฎร์,13.708398902851,100.51898136735001
อุบัติเหตุ ปากซอยเจริญกรุง36,13.725130178412002,100.51623612642
อุบัติเหตุ ช่องนนทรี ยานนาวา กรุงเทพมหานคร,13.708021060871001,100.54920148104
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.733577442875,100.56523606181
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.724696342458,100.57947389781
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.746578652402999,100.57828400284001
อุบัติเหตุ ปากซอยรัชดาภิเษก 3,13.762025443917999,100.56690707803001
อุบัติเหตุ ถนนศรีอยุธยา ขาออก,13.757523600158,100.5356888473
อุบัติเหตุ ปากซอยสีลม 20 (ซอยประดิษฐ์),13.724631201854999,100.52306503057
อุบัติเหตุ ถนนนิคมมักกะสัน,13.750063322923,100.55444955826
อุบัติเหตุ ถนนพระราม 9 ขาเข้า,13.754759404331999,100.58113753795999
อุบัติเหตุ ถนนพระราม 4,13.714032910672,100.59247724712
อุบัติเหตุ ถ.อ่อนนุช (สุขุมิท 77),13.710892644672,100.60288220644001
อุบัติเหตุ ปากซอยเพชรบุรี 12,13.753814984986999,100.52993819118
อุบัติเหตุ ถ.กรุงเกษม,13.745434,100.516063
อุบัติเหตุ ถนนพระราม 9,13.750700653782001,100.59696827084
อุบัติเหตุ ถ.กรุงเกษม,13.745440900000002,100.5160444
อุบัติเหตุ คลองตัน คลองเตย กรุงเทพมหานคร,13.718515070089998,100.56776102632
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.715006804779,100.57648759335
อุบัติเหตุ ถ.พระรามสี่ 5,13.714386965619,100.57839062065001
อุบัติเหตุ สะพานข้ามแยกประชาสงเคราะห์,13.76058475913,100.55468961596
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.731633713107,100.58171857148001
อุบัติเหตุ กาญจนบุรี,13.7536109,100.5802928
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.7536112,100.58029259999999
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.716371878313,100.58969948441
อุบัติเหตุ ถนนพระราม 3 ขาเข้า,13.704735112927999,100.54621517658
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.753612300000002,100.58029379999999
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.715791128601,100.58861855417
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.715626968017002,100.59033181518
อุบัติเหตุ ปากซอยซอยเจริญกรุง 22 (ตรอกตลาดน้อย),13.733306468110001,100.51438003778
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.710611220588,100.60227200389
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.730849116549999,100.58628771454
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.733629879061,100.56537017226
อุบัติเหตุ คลองต้นไทร คลองสาน กรุงเทพมหานคร,13.719386998287,100.51159758121
อุบัติเหตุ คลองต้นไทร คลองสาน กรุงเทพมหานคร,13.719120567079,100.51192782819
อุบัติเหตุ ถนนพระราม 4 ขาเข้า,13.71286520957,100.58507099748002
อุบัติเหตุ ถนนพระราม 9,13.754646074212001,100.57956576347
อุบัติเหตุ ถนนรัชดาภิเษก,13.724430568685,100.56029811501999
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.726631010117,100.58016858995
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.730299669410998,100.58127097785
อุบัติเหตุ สะพานสมเด็จพระเจ้าตากสิน,13.719158023807001,100.51310330628999
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.712038532307998,100.58386668563
อุบัติเหตุ ทุ่งมหาเมฆ สาธร กรุงเทพมหานคร,13.717842149065001,100.53242862225001
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.708463070782,100.59979297221001
อุบัติเหตุ ถนนทองหล่อ (สุขุมวิท 55),13.726625147511001,100.58020211756
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.713082138582001,100.58102186769001
อุบัติเหตุ ถนนอโศก-ดินแดง,13.750237880756,100.5636562407
อุบัติเหตุ ถนนพระราม 9,13.752550108419001,100.59035360813
อุบัติเหตุ กาญจนบุรี,13.753612699999998,100.580294
อุบัติเหตุ ถนนเชื้อเพลิง,13.713752467506001,100.55402711034
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.753644699999999,100.58031509999999
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.75454870145,100.58139000088
อุบัติเหตุ ถนนกำแพงเพชร 7,13.751209670488,100.55884703993999
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.753604699999999,100.5802968
อุบัติเหตุ ถนนพระราม 4,13.7274100839,100.54141804576
อุบัติเหตุ ถนนพระราม 6,13.755444594465,100.5232219398
อุบัติเหตุ ถนนดินแดง ขาเข้า,13.762741875184,100.54319769144001
อุบัติเหตุ ถนนสาทรใต้,13.720545547102999,100.52616834640999
อุบัติเหตุ ถนนพระราม 9,13.752481067586,100.59092089534
อุบัติเหตุ ปากซอยสุขุมวิท 29 (ซอยหลักเขต),13.733826270388,100.56510195135999
อุบัติเหตุ คลองเตย คลองเตย กรุงเทพมหานคร,13.731670516451,100.55984884501
อุบัติเหตุ ถนนดินแดง,13.763895976209,100.54727599025
อุบัติเหตุ ถนนเพชรบุรีตัดใหม่ ขาเข้า,13.748747621642,100.56474253534999
อุบัติเหตุ ทางด่วนขั้นที่ 1 ขาออก,13.711734309132,100.57859480381
อุบัติเหตุ ทางด่วนขั้นที่ 1 ขาเข้า,13.716637009784998,100.55583626031999
อุบัติเหตุ ทางด่วนขั้นที่ 1,13.713262586887,100.57294875383002
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.752256684737,100.59378247708
อุบัติเหตุ ถนนสุรวงศ์,13.726016087176001,100.51893308759001
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.705701879545,100.59867080301001
อุบัติเหตุ ถ.สาทรใต้,13.725214209607,100.54200243205
อุบัติเหตุ สีลม บางรัก กรุงเทพมหานคร,13.725857470669,100.54334621875999
อุบัติเหตุ ซอยสุขุมวิท 50,13.705851714986,100.5987931788
อุบัติเหตุ ทางด่วนขั้นที่ 1 ขาเข้า,13.714771311691,100.55530250071999
อุบัติเหตุ ถนนพระราม 6 ขาออก,13.75846539929,100.52433103323
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.718556435453,100.58639768511
อุบัติเหตุ กาญจนบุรี,13.753612699999998,100.58029309999999
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.753612300000002,100.5802941
อุบัติเหตุ ทางด่วนขั้นที่ 1 ขาเข้า,13.70780999026,100.54840654135
อุบัติเหตุ ถนนพระราม 9 ขาออก,13.755087670578,100.57946652174
อุบัติเหตุ ถนนดินแดง,13.762048890794,100.55156886578001
อุบัติเหตุ กาญจนบุรี,13.738440604992,100.5889089033
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.753612300000002,100.5802936
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.753612300000002,100.5802936
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.738689101659,100.58909364045
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.713223500624,100.58059975504999
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.715501893210002,100.58397028594999
อุบัติเหตุ ถ.สุรวงศ์,13.728363729222,100.52619080990999
อุบัติเหตุ ถนนนราธิวาสราชนครินทร์,13.710087458201,100.53597986698
อุบัติเหตุ ถนนพระราม 9 ขาออก,13.747748465335,100.60507759452
อุบัติเหตุ ถนนพระราม 3,13.717554219054,100.55801421404
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.738033825474998,100.56162379681999
อุบัติเหตุ คลองตัน คลองเตย กรุงเทพมหานคร,13.716551672661,100.57269293815
อุบัติเหตุ ถนนพระราม 4,13.712875632589999,100.58397263288
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.743159065508001,100.59187710284999
อุบัติเหตุ สะพานข้ามแยกพระราม 9 ขาเข้า,13.755994308293,100.56513547896999
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.732099454114001,100.58686640114
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.732094894416,100.58687947690001
อุบัติเหตุ ปากซอยสุขุมวิท 42 (ซอยกล้วยน้ำไท),13.719501974008999,100.58494895696998
อุบัติเหตุ ซอยสุขุมวิท 42 (ซอยกล้วยน้ำไท),13.719134572639,100.58489933610001
อุบัติเหตุ ถนนประดิษฐ์มนูธรรม ขาออก,13.762444882126,100.59809446335
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.718930351947998,100.58489732444
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.7536125,100.5802936
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.753593099999998,100.5802741
อุบัติเหตุ ถนนพระราม 9,13.752470646326001,100.59091284871
อุบัติเหตุ ถนนพระราม 9 ขาเข้า,13.755070736219,100.57751655579
อุบัติเหตุ สะพานข้ามแยกพระราม 9,13.756032084788,100.56517571211
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.743228434767001,100.59169605374001
อุบัติเหตุ ถนนจตุรทิศ,13.752746809549,100.56417793035999
อุบัติเหตุ ถนนเพลินจิต ขาออก,13.743592867296,100.54648071527001
อุบัติเหตุ คลองเตย คลองเตย กรุงเทพมหานคร,13.735168110539998,100.56095894426001
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.738050109697001,100.58886229991998
อุบัติเหตุ ปากซอยสาธุประดิษฐ์ 6,13.704228275471001,100.52927434444
อุบัติเหตุ ซอยสุขุมวิท 63 (ซอยเอกมัย),13.740858469628,100.58979436754998
อุบัติเหตุ ถนนสุขุมวิท,13.705717514552,100.60090273619
อุบัติเหตุ ถนนพญาไท ราชเทวี กรุงเทพมหานคร,13.763472632815,100.54130639881001
อุบัติเหตุ ถนนจตุรทิศ,13.756034690063,100.54403722286
อุบัติเหตุ ถนนเอกมัย,13.740889734955001,100.58970719576
อุบัติเหตุ ซ.โรงพยาบาลปิยะเวท,13.7536223,100.5803005
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.731504087124,100.58167129754999
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.710332727672998,100.58222785592
อุบัติเหตุ คลองต้นไทร คลองสาน กรุงเทพมหานคร,13.719489271311,100.51132366060999
อุบัติเหตุ สีลม บางรัก กรุงเทพมหานคร,13.722690655001,100.51792524755
อุบัติเหตุ ปากซอยจุฬาฯ 12,13.743922451901,100.52312538027999
อุบัติเหตุ คลองตัน คลองเตย กรุงเทพมหานคร,13.719956013559,100.56837156415001
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.713201677456999,100.58066178113
อุบัติเหตุ ทางด่วนขั้นที่ 2,13.752376854968,100.56857138872
อุบัติเหตุ ถนนสุขุมวิท,13.717498196431,100.58815419673999
อุบัติเหตุ ถนนศรีอยุธยา,13.757863586173999,100.53441882133001
อุบัติเหตุ ปากซอยสุขุมวิท 21 ซอย 3,13.742447785163,100.5620495975
อุบัติเหตุ ปากซอยทองหล่อ 4,13.72806278419,100.58084920049
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.724526325446,100.58470755816
อุบัติเหตุ กรุงเทพมหานคร,13.710688091089,100.59768240899
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.730791794324,100.58643188328001
อุบัติเหตุ ถนนราชวิถี ขาเข้า,13.763757901217,100.54087221622
อุบัติเหตุ  ถ.สาทรเหนือ,13.718921883462,100.51436092704999
อุบัติเหตุ ทางลงสะพานสมเด็จพระเจ้าตากสิน ขาเข้า,13.719167143705,100.51308184861999
อุบัติเหตุ สะพานสมเด็จพระเจ้าตากสิน,13.719059659168,100.51363538951
อุบัติเหตุ ถนนเกษมราษฎร์,13.717844754765,100.56674212216998
อุบัติเหตุ ถนนเจริญราษฎร์,13.717009626483,100.51987320184999
อุบัติเหตุ ถนนพระราม 4 ขาออก,13.719954059302001,100.55987566709999
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.750609792718,100.56385237724001
อุบัติเหตุ มักกะสัน ราชเทวี กรุงเทพมหานคร,13.749722348573,100.55693395435999
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.752435148907,100.56937605143
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.752869910504,100.58896020055
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.713225780656,100.58040261269001
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.712843712089999,100.58795135468
อุบัติเหตุ ถนนพระราม 9,13.755987795103,100.56743681431
อุบัติเหตุ สวนหลวง สวนหลวง กรุงเทพมหานคร,13.744784841045,100.60278866440001
อุบัติเหตุ ถนนจตุรทิศ,13.756520573401,100.54502829909
อุบัติเหตุ ถนนสุขุมวิท ขาออก,13.708922669004,100.59946641326
อุบัติเหตุ ถนนสาทรเหนือ ขาเข้า,13.719057704903,100.51384359597999
อุบัติเหตุ ถนนสาทรใต้,13.718352865683,100.51536172628
อุบัติเหตุ ถนนพระราม 9,13.754644771567,100.57954698801001
อุบัติเหตุ ถนนจตุรทิศ,13.753330398685,100.56358784437
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.753546900000002,100.5802594
อุบัติเหตุ สวนหลวง สวนหลวง กรุงเทพมหานคร,13.745855332519,100.60396213084
อุบัติเหตุ คลองตัน คลองเตย กรุงเทพมหานคร,13.720366407233,100.56852277368
อุบัติเหตุ ทางพิเศษเฉลิมมหานคร,13.728965618125999,100.55200204253
อุบัติเหตุ กรุงเทพมหานคร,13.758756535599,100.56569304317
อุบัติเหตุ ทุ่งวัดดอน สาธร กรุงเทพมหานคร,13.707023359689,100.53759891540001
อุบัติเหตุ ถนนจันทน์,13.707998911494998,100.539021492
อุบัติเหตุ ทุ่งมหาเมฆ สาธร กรุงเทพมหานคร,13.709923293629998,100.54159138351999
อุบัติเหตุ ทุ่งวัดดอน สาธร กรุงเทพมหานคร,13.707576444315,100.52022825927
อุบัติเหตุ ถนนสาทรใต้,13.718767170694,100.51990002394001
อุบัติเหตุ ถนนจตุรทิศ,13.752765046732,100.56415379046999
คืบหน้าอุบัติเหตุ ถนนจตุรทิศ,13.752741598924999,100.56404650211
อุบัติเหตุ วัดโสมนัส ป้อมปราบศัตรูพ่าย กรุงเทพมหานคร,13.758806686560002,100.51056861877
อุบัติเหตุ คลองเตย คลองเตย กรุงเทพมหานคร,13.713800022353,100.56707974523
อุบัติเหตุ ปากซอยพระราม 6 ซอย 19,13.753175382962999,100.52243605256001
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.7536217,100.5802999
อุบัติเหตุ ถนนสุขุมวิท ขาออก,13.710499172016,100.59793755412
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.7535951,100.5802928
อุบัติเหตุ ทางด่วนขั้นที่ 1,13.744490430607,100.55015400052
อุบัติเหตุ ถนนพญาไท,13.752662136897,100.53178086876999
อุบัติเหตุ ถนนพระราม 3 ขาเข้า,13.711368198491002,100.55192157626
อุบัติเหตุ ทางลงสะพานสมเด็จพระเจ้าตากสิน ขาเข้า,13.719158023807001,100.51305904984001
อุบัติเหตุ ทางด่วนขั้นที่ 1 ขาออก,13.719298730769,100.55316209793001
อุบัติเหตุ คลองเตย คลองเตย กรุงเทพมหานคร,13.710574739663999,100.58026883750999
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.733951986806,100.58021184056999
อุบัติเหตุ ทางยกระดับพระราม 9,13.755668648598,100.57006940246
อุบัติเหตุ ถนนเชื้อเพลิง,13.723092575555999,100.55274501443
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.717175414665999,100.58467134833
อุบัติเหตุ ถนนสุขุมวิท 71 (ถนนปรีดี พนมยงค์),13.733025070906999,100.5972455442
อุบัติเหตุ ทางด่วนขั้นที่ 2,13.758617806262,100.52460998296999
อุบัติเหตุ ถนนทางรถไฟเก่าสายปากน้ำ,13.704522736440001,100.58866783977
อุบัติเหตุ ถนนสาทรใต้,13.721952604603,100.53098961711001
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.753614,100.58030040000001
อุบัติเหตุ ดินแดง ดินแดง กรุงเทพมหานคร,13.760962516396999,100.55401872844
อุบัติเหตุ ถนนสุขุมวิท,13.740493707164,100.55549427866998
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.719978161808,100.58436825871
อุบัติเหตุ บางโคล่ บางคอแหลม กรุงเทพมหานคร,13.702782023758,100.5167786032
อุบัติเหตุ คลองเตย คลองเตย กรุงเทพมหานคร,13.718223232361,100.5583756417
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.739970988537,100.56190107018
อุบัติเหตุ ถนนพระราม 4 ขาเข้า,13.7128808441,100.58482959866998
อุบัติเหตุ อุโมงค์แยกดินแดง,13.764034051120003,100.5478875339
อุบัติเหตุ ถนนพระราม 3,13.717043500699,100.55764541030001
อุบัติเหตุ ถนนพระราม 3,13.707518139224998,100.54816782475001
อุบัติเหตุ ยานนาวา สาธร กรุงเทพมหานคร,13.712757070708001,100.51263090223
อุบัติเหตุ ยานนาวา สาธร กรุงเทพมหานคร,13.712459037142,100.51250115036999
อุบัติเหตุ สีลม บางรัก กรุงเทพมหานคร,13.723998359957,100.52901182324
อุบัติเหตุ สวนหลวง สวนหลวง กรุงเทพมหานคร,13.742394373914001,100.60332946479001
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.717866903213,100.58728415519
อุบัติเหตุ สวนหลวง สวนหลวง กรุงเทพมหานคร,13.745781404607,100.60397554189001
อุบัติเหตุ ถนนมหาพฤฒาราม,13.73234893458,100.51561653614
อุบัติเหตุ คลองเตย คลองเตย กรุงเทพมหานคร,13.736536323621,100.56141324341
อุบัติเหตุ กรุงเทพมหานคร,13.721034109691,100.52790306509
อุบัติเหตุ มักกะสัน ราชเทวี กรุงเทพมหานคร,13.749364300000002,100.54845970000001
อุบัติเหตุ ถ.ดินแดง,13.761495934672,100.55274903774
อุบัติเหตุ กรุงเทพมหานคร,13.712796157049999,100.58921534568
อุบัติเหตุ ถนนจันทน์,13.70787513553,100.51874935626999
อุบัติเหตุ ถนนทองหล่อ (สุขุมวิท 55),13.725321691325,100.57943299413
อุบัติเหตุ ปากซอยเอกมัย 30,13.74085977235,100.58985203504999
อุบัติเหตุ วังทองหลาง วังทองหลาง กรุงเทพมหานคร,13.761741801661,100.59758652001999
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.738303492039002,100.58400314301001
อุบัติเหตุ ถนนราชปรารภ,13.752667347523,100.54158434272
อุบัติเหตุ ปากซอยนางลิ้นจี่ 3 (ซอยต้นสน),13.709389106535001,100.54250702261999
อุบัติเหตุ ช่องนนทรี ยานนาวา กรุงเทพมหานคร,13.707630514944999,100.54335325955999
อุบัติเหตุ ทุ่งมหาเมฆ สาธร กรุงเทพมหานคร,13.708406394539,100.53964745253
อุบัติเหตุ ห้วยขวาง ห้วยขวาง กรุงเทพมหานคร,13.764305641626,100.56893147528
อุบัติเหตุ ถนนกรุงเกษม,13.746041943401,100.51619321108
อุบัติเหตุ ถนนรัชดาภิเษก,13.757322995150002,100.56533798575
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.744647080455,100.59752449393
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.726632964317998,100.58021854609001
อุบัติเหตุ ถนนสาทรใต้,13.720219838146,100.52510753274001
อุบัติเหตุ ถ.เพชรบุรี,13.749824608364,100.54966013879
อุบัติเหตุ ทุ่งพญาไท ราชเทวี กรุงเทพมหานคร,13.759480141277,100.53093262017
อุบัติเหตุ ถนนพระราม 9 ขาเข้า,13.755143684216002,100.57606682181
อุบัติเหตุ ถนนสุขุมวิท ขาเข้า,13.72715994678,100.57426571846001
อุบัติเหตุ ปากซอยจันทน์ 53,13.708821042827001,100.5148896575
อุบัติเหตุ ถนนจตุรทิศ ขาออก,13.754069001599,100.56040942669
อุบัติเหตุ ถนนทรงสวัสดิ์,13.740377764691,100.51221683621
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.7535987,100.5803042
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.741037268164,100.55863212794
อุบัติเหตุ มักกะสัน ราชเทวี กรุงเทพมหานคร,13.754476730252,100.55880814791
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.710502429243,100.58222215623002
อุบัติเหตุ ถนนสุขุมวิท 71 (ถนนปรีดี พนมยงค์),13.733492763294,100.59736356139
อุบัติเหตุ ถนนทางรถไฟสายเก่า,13.704950095067,100.58859810233
อุบัติเหตุ ทางด่วนขั้นที่ 1,13.744490430607,100.55029347538999
อุบัติเหตุ สะพานสมเด็จพระเจ้าตากสิน,13.719415986506,100.51205724478001
อุบัติเหตุ ถนนพระราม 4,13.719847226545,100.56019619107
อุบัติเหตุ ซอยไผ่สิงห์โต,13.719901620058,100.56032761931
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.733492763294,100.59742122889
อุบัติเหตุ คลองเตย คลองเตย กรุงเทพมหานคร,13.720216255345,100.55928189307
อุบัติเหตุ คลองเตย คลองเตย กรุงเทพมหานคร,13.714605196092998,100.56524578482001
อุบัติเหตุ สวนหลวง สวนหลวง กรุงเทพมหานคร,13.711107946896998,100.60343507677
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.733073924612,100.59731964022
อุบัติเหตุ ถนนสาทรเหนือ,13.725196621684999,100.54120346904
อุบัติเหตุ ถนนวิทยุ,13.749561794099,100.54858893156
อุบัติเหตุ แขวงปทุมวัน,13.732139084145,100.53659709122
อุบัติเหตุ ถนนศรีอยุธยา ขาเข้า,13.756778494978,100.53964912890999
อุบัติเหตุ ถนนศรีอยุธยา ขาออก,13.757437626603998,100.53683817387
อุบัติเหตุ ถนนศรีอยุธยา,13.757638231512999,100.53594902158001
อุบัติเหตุ ถนนหลังสวน,13.743241136178,100.54371803999001
อุบัติเหตุ ถนนศรีอยุธยา,13.758073309102,100.53419083357001
อุบัติเหตุ ทางด่วนศรีรัช ขาเข้า,13.710447056383,100.51968544722
อุบัติเหตุ สะพานไทย-เบลเยี่ยม,13.726190662920999,100.54463133216
อุบัติเหตุ ถนนเพชรบุรีตัดใหม่ ขาออก,13.742664035459,100.5942133069
อุบัติเหตุ วัฒนา กรุงเทพมหานคร,13.708907359934999,100.59942584485
อุบัติเหตุ ถนนสุขุมวิท,13.705697970792999,100.60105159879
อุบัติเหตุ ลุมพินี ปทุมวัน กรุงเทพมหานคร,13.731958429137,100.54553791881
อุบัติเหตุ ถนนพญาไท,13.748851835875001,100.53120017052
อุบัติเหตุ ถนนกรุงเกษม,13.749725930922999,100.51682621241
อุบัติเหตุ ถนนพระราม 9,13.750928294786998,100.59525266290001
อุบัติเหตุ ถนนพระราม 4,13.719810747056,100.55988505483
อุบัติเหตุ ปทุมวัน ปทุมวัน กรุงเทพมหานคร,13.747269000000001,100.531036
อุบัติเหตุ คลองต้นไทร คลองสาน กรุงเทพมหานคร,13.719604246982998,100.51118552685
อุบัติเหตุ คลองต้นไทร คลองสาน กรุงเทพมหานคร,13.719587635769999,100.51139105111
อุบัติเหตุ บางจาก พระโขนง กรุงเทพมหานคร,13.704656937555999,100.60159306973
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.71284924932,100.58790843934
อุบัติเหตุ สีลม บางรัก กรุงเทพมหานคร,13.720592449156001,100.51598768680999
อุบัติเหตุ สีลม บางรัก กรุงเทพมหานคร,13.720007801372,100.51578886806999
อุบัติเหตุ ถนนนราธิวาสราชนครินทร์,13.707092088179,100.53747251629999
อุบัติเหตุ ช่องนนทรี ยานนาวา กรุงเทพมหานคร,13.704067364121,100.52940979600001
อุบัติเหตุ ทุ่งวัดดอน สาธร กรุงเทพมหานคร,13.705030876182999,100.52899505943
อุบัติเหตุ กรุงเทพมหานคร,13.718269809166,100.56900959462
อุบัติเหตุ สะพานสมเด็จพระเจ้าตากสิน,13.718906575044999,100.51350295544
อุบัติเหตุ ปากซอยเพชรบุรี 8,13.755458923515,100.52540659904
อุบัติเหตุ ถนนสุขุมวิท ขาออก,13.713865817398,100.59312433004
อุบัติเหตุ ถนนวิทยุ,13.731430480378,100.54545477033001
อุบัติเหตุ สะพานสมเด็จพระเจ้าตากสิน,13.719349541595,100.51213100553001
อุบัติเหตุ ทางขึ้นสะพานสมเด็จพระเจ้าตากสิน,13.718884426696,100.51354721189001
อุบัติเหตุ ถนนอโศกมนตรี,13.748418043827,100.56329280138
อุบัติเหตุ สัมพันธวงศ์ สัมพันธวงศ์ กรุงเทพมหานคร,13.740650685364999,100.51196202636
อุบัติเหตุ ทุ่งวัดดอน สาธร กรุงเทพมหานคร,13.705801552697,100.53530998528
อุบัติเหตุ ถนนบรรทัดทอง,13.751337331574,100.52534088491998
อุบัติเหตุ ถนนสาธุประดิษฐ์,13.702968343172,100.52988320589
อุบัติเหตุ ถนนสีลม,13.72311732915,100.51924556494
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.750286730871998,100.56321837008001
อุบัติเหตุ อุโมงค์แยกดินแดง,13.764035353713,100.54781243205
อุบัติเหตุ ถนนพระราม 3 ขาเข้า,13.710552590528,100.55112764239
อุบัติเหตุ ถนนนราธิวาสราชนครินทร์,13.712667172099,100.53509473801
อุบัติเหตุ ถนนพระราม 4,13.720162513323,100.55899992584999
อุบัติเหตุ บางกะปิ ห้วยขวาง กรุงเทพมหานคร,13.7535799,100.5802963
อุบัติเหตุ พระโขนง คลองเตย กรุงเทพมหานคร,13.713208517554,100.58087166399
อุบัติเหตุ คลองตัน คลองเตย กรุงเทพมหานคร,13.715635110906,100.57497214525999
อุบัติเหตุ  ถ.จันทน์,13.709986158250999,100.51139876246
